Country	Subject Descriptor	Units	Scale	Country/Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	Estimates Start After
Kyrgyz Republic	Population	Persons	Millions	Source: National Statistics Office Latest actual data: 2015 Primary domestic currency: Kyrgyz som Data last updated: 08/2017	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	4.430	4.505	4.525	4.596	4.661	4.732	4.806	4.875	4.922	4.968	5.013	5.073	5.136	5.189	5.248	5.289	5.348	5.418	5.478	5.552	5.663	5.777	5.895	6.019	6.107	6.196	6.286	2015
Lao P.D.R.	Gross domestic product per capita, current prices	National currency	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	6,348.763	7,126.065	12,198.186	21,755.512	30,326.906	47,716.135	68,507.523	86,486.781	122,600.679	216,556.341	299,704.080	343,032.353	389,733.198	426,836.251	484,189.211	604,777.386	718,638.225	896,488.135	881,502.591	1,954,415.953	2,737,744.051	3,175,715.935	3,688,709.351	4,355,815.275	5,081,301.417	5,778,929.726	6,963,275.083	7,891,986.835	8,854,098.788	9,205,493.675	10,268,552.620	11,749,861.471	13,136,037.079	14,894,573.896	16,705,654.561	18,060,934.089	19,574,181.923	21,194,992.692	22,896,481.578	2016
Lao P.D.R.	Gross domestic product per capita, current prices	U.S. dollars	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	613.554	351.826	344.140	613.776	855.596	1,047.035	712.071	487.675	308.818	370.816	426.322	487.955	543.561	595.309	673.420	763.126	775.942	716.319	267.284	278.724	333.160	334.638	345.385	416.070	479.630	542.382	686.652	822.360	1,013.823	1,080.469	1,242.962	1,463.469	1,640.935	1,899.979	2,075.142	2,212.402	2,394.422	2,567.502	2,755.768	2016
Lao P.D.R.	Gross domestic product per capita, current prices	Purchasing power parity; international dollars	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	599.981	742.366	807.012	842.330	903.846	990.562	1,030.297	1,017.483	1,002.203	1,112.284	1,185.750	1,237.639	1,315.945	1,386.814	1,491.512	1,589.626	1,690.258	1,798.228	1,863.841	1,935.683	2,071.777	2,183.003	2,327.855	2,478.842	2,684.421	2,910.917	3,222.595	3,517.448	3,812.097	4,065.700	4,382.251	4,761.361	5,153.340	5,576.562	6,022.036	6,430.162	6,870.625	7,367.077	7,913.571	2016
Lao P.D.R.	Unemployment rate	Percent of total labor force																																										
Lao P.D.R.	Population	Persons	Millions	Source: International Financial Institution Latest actual data: 2016 Primary domestic currency: Lao kip Data last updated: 09/2017	3.118	3.177	3.251	3.334	3.425	3.519	3.618	3.721	3.828	3.938	4.087	4.208	4.331	4.454	4.575	4.691	4.801	4.907	4.991	5.076	5.162	5.250	5.339	5.430	5.522	5.621	5.702	5.784	5.867	5.952	6.038	6.124	6.213	6.302	6.393	6.492	6.585	6.680	6.777	2016
Latvia	Gross domestic product per capita, current prices	National currency	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	662.803	970.848	1,372.936	1,623.145	1,894.338	2,206.264	2,487.604	2,614.207	2,876.198	3,169.953	3,617.927	4,154.430	4,853.343	6,043.955	7,676.310	10,227.996	11,110.103	8,704.595	8,459.252	9,786.324	10,702.991	11,259.130	11,806.912	12,269.432	12,707.913	13,657.403	14,655.955	2016
Latvia	Gross domestic product per capita, current prices	U.S. dollars	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	632.908	1,022.240	1,724.980	2,163.463	2,417.455	2,669.570	2,965.155	3,140.329	3,336.905	3,548.497	4,116.175	5,111.495	6,315.403	7,533.788	9,635.173	14,010.234	16,316.827	12,131.328	11,228.126	13,735.611	13,762.165	14,951.829	15,689.516	13,614.468	14,062.682	15,402.657	17,241.212	2016
Latvia	Gross domestic product per capita, current prices	Purchasing power parity; international dollars	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5,972.457	5,433.783	5,760.489	6,050.023	6,385.048	7,148.447	7,773.982	8,172.389	8,875.113	9,780.235	10,784.337	12,038.558	13,535.305	15,649.440	18,225.107	20,748.876	20,550.841	17,976.797	17,856.331	19,816.906	21,296.115	22,438.728	23,586.227	24,678.138	25,702.255	27,291.271	28,998.622	2016
Latvia	Unemployment rate	Percent of total labor force		Source: National Statistics Office Latest actual data: 2016 Notes: Labor statistics are based on Labor Force Survey data, which were revised in 2011 in compliance with Population and Housing Census 2011 results; data before 2011 have not been revised yet. Employment type: Harmonized ILO definition Primary domestic currency: Euro Data last updated: 08/2017	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.178	6.951	6.951	6.951	20.711	15.167	13.958	14.067	14.342	13.483	12.492	11.642	11.750	10.050	7.042	6.058	7.742	17.567	19.467	16.203	15.048	11.871	10.843	9.877	9.640	8.990	8.708	2016
Latvia	Population	Persons	Millions	Source: National Statistics Office Latest actual data: 2016 Primary domestic currency: Euro Data last updated: 08/2017	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.677	2.669	2.627	2.501	2.470	2.445	2.421	2.399	2.382	2.353	2.321	2.299	2.277	2.250	2.228	2.209	2.192	2.163	2.121	2.075	2.045	2.024	2.001	1.986	1.969	1.959	1.953	2016
Lebanon	Gross domestic product per capita, current prices	National currency	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	5,490.400	6,638.204	4,997.115	6,573.314	11,173.404	23,267.137	41,766.448	283,076.743	512,586.463	504,850.689	729,924.577	1,501,195.470	3,366,209.901	4,523,344.995	5,145,148.315	5,943,024.911	6,648,470.231	7,837,442.664	8,417,431.649	8,313,729.565	8,036,459.396	7,899,690.255	8,186,360.011	8,067,781.177	8,272,010.117	8,125,712.266	8,147,010.653	9,057,601.118	10,525,464.517	12,593,121.110	13,341,709.208	13,784,388.210	14,945,431.876	15,676,429.983	16,296,202.577	16,850,119.013	17,026,699.281	17,613,546.661	18,212,928.489	2012
Lebanon	Gross domestic product per capita, current prices	U.S. dollars	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	1,597.854	1,538.803	1,053.458	1,451.650	1,716.057	1,417.256	1,088.521	1,260.380	1,252.563	1,016.432	1,050.100	1,617.319	1,965.326	2,597.534	3,062.406	3,665.366	4,232.268	5,090.901	5,552.029	5,513.693	5,330.985	5,240.259	5,430.421	5,351.762	5,487.237	5,390.191	5,404.319	6,008.359	6,982.066	8,353.646	8,850.222	9,143.873	9,914.051	10,398.959	10,810.085	11,177.525	11,294.660	11,683.945	12,081.545	2012
Lebanon	Gross domestic product per capita, current prices	Purchasing power parity; international dollars	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	6,013.099	6,660.587	4,488.397	5,725.116	8,565.159	10,863.727	10,179.588	12,052.387	8,858.439	5,262.712	4,674.290	6,554.956	6,833.460	7,281.881	7,834.752	8,352.462	8,740.074	9,726.736	10,145.875	10,080.539	10,169.847	10,413.889	10,441.889	10,318.941	10,762.089	11,032.074	11,301.035	12,501.636	13,771.868	15,052.896	16,104.344	16,429.811	17,038.030	17,769.597	18,450.819	18,802.992	19,050.341	19,485.774	20,068.499	2012
Lebanon	Unemployment rate	Percent of total labor force																																										
Lebanon	Population	Persons	Millions	Source: National Statistics Office. Also: IMF staff. Latest actual data: 2012. The 2007 households living conditions was the latest official survey. An update in 2010 was conducted under the Multiple Indicator Cluster Survey. Primary domestic currency: Lebanese pound Data last updated: 09/2017	2.550	2.531	2.521	2.521	2.521	2.550	2.588	2.617	2.645	2.674	2.703	2.752	2.822	2.901	2.975	3.033	3.071	3.093	3.114	3.157	3.235	3.358	3.516	3.690	3.854	3.987	4.080	4.140	4.186	4.247	4.341	4.383	4.425	4.425	4.425	4.425	4.467	4.510	4.554	2012
Lesotho	Gross domestic product per capita, current prices	National currency	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	297.067	328.598	331.592	365.284	430.691	512.207	594.345	665.475	821.319	957.419	1,108.142	1,323.356	1,524.868	1,703.652	1,912.065	2,088.979	2,362.624	2,663.383	2,936.769	3,176.169	3,499.390	3,968.084	4,419.295	4,701.197	5,104.503	5,585.085	6,271.788	7,336.142	8,504.014	9,085.780	10,156.607	11,334.923	12,136.193	13,447.302	14,692.949	15,862.935	17,344.996	19,365.686	20,972.427	2006
Lesotho	Gross domestic product per capita, current prices	U.S. dollars	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	381.835	377.699	306.462	328.493	299.507	233.778	262.057	327.015	361.263	365.054	428.297	479.248	534.663	521.355	538.489	575.939	549.531	577.996	531.226	519.875	504.247	461.244	419.258	621.461	790.208	878.251	926.197	1,041.272	1,029.389	1,072.236	1,387.283	1,561.041	1,478.227	1,392.773	1,353.857	1,243.916	1,178.889	1,413.554	1,492.896	2006
Lesotho	Gross domestic product per capita, current prices	Purchasing power parity; international dollars	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	540.252	593.203	648.318	676.534	744.537	775.524	803.269	803.735	872.585	929.733	986.506	1,053.259	1,100.818	1,142.673	1,194.183	1,192.477	1,284.286	1,348.369	1,378.667	1,418.453	1,518.047	1,599.481	1,645.491	1,742.237	1,828.464	1,941.135	2,083.915	2,240.540	2,395.323	2,516.256	2,715.355	2,889.396	3,090.280	3,244.310	3,407.821	3,522.977	3,642.967	3,868.506	4,055.644	2006
Lesotho	Unemployment rate	Percent of total labor force																																										
Lesotho	Population	Persons	Millions	Source: National Statistics Office Latest actual data: 2006 Primary domestic currency: Lesotho loti Data last updated: 08/2017	1.256	1.289	1.323	1.357	1.332	1.363	1.397	1.463	1.502	1.546	1.589	1.611	1.675	1.716	1.752	1.841	1.826	1.831	1.835	1.840	1.845	1.849	1.854	1.859	1.863	1.868	1.873	1.877	1.882	1.887	1.892	1.896	1.901	1.906	1.911	1.916	1.920	1.925	1.930	2006
Liberia	Gross domestic product per capita, current prices	National currency	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	191.866	194.278	199.165	158.525	180.642	205.604	223.636	274.466	311.672	314.991	341.985	397.384	438.981	480.705	481.142	474.343	477.586	474.984	475.013	2009
Liberia	Gross domestic product per capita, current prices	U.S. dollars	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	191.866	194.278	199.165	158.525	180.642	205.604	223.636	274.466	311.672	314.991	341.985	397.384	438.981	480.705	481.142	474.343	477.586	474.984	475.013	2009
Liberia	Gross domestic product per capita, current prices	Purchasing power parity; international dollars	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	587.995	599.713	626.375	456.527	484.537	521.732	564.585	644.572	687.198	698.077	719.181	768.548	825.723	888.559	887.625	874.640	850.852	867.102	897.364	2009
Liberia	Unemployment rate	Percent of total labor force																																										
Liberia	Population	Persons	Millions	Source: National Statistics Office Latest actual data: 2009 Primary domestic currency: U.S. dollars Data last updated: 08/2017	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.704	2.909	3.065	3.161	3.206	3.222	3.241	3.283	3.385	3.431	3.477	3.624	3.778	3.876	3.977	4.081	4.187	4.296	4.399	4.505	4.613	2009
Libya	Gross domestic product per capita, current prices	National currency	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	3,858.083	3,186.275	3,033.687	2,774.314	2,490.244	2,463.062	2,055.304	1,727.236	1,657.601	1,761.727	2,035.600	2,182.353	2,266.062	2,167.950	2,270.800	2,381.862	2,666.100	2,832.886	2,795.368	3,278.157	3,784.124	3,923.946	4,871.242	6,202.557	7,814.650	11,079.032	12,688.618	14,748.357	15,364.728	10,686.091	14,463.470	6,613.076	16,014.777	10,532.164	4,932.270	3,885.555	4,452.226	7,157.293	10,102.312	2014
Libya	Gross domestic product per capita, current prices	U.S. dollars	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	13,031.830	10,762.563	10,247.108	9,371.005	8,411.480	8,319.667	6,524.775	5,815.611	5,795.806	5,881.526	7,193.535	7,776.953	7,703.526	6,780.858	6,192.591	6,882.208	7,372.447	7,424.949	5,980.039	7,067.876	7,388.136	6,485.160	3,833.574	4,831.424	5,988.392	8,467.716	9,659.637	11,711.138	12,570.871	8,524.772	11,417.422	5,402.251	12,693.637	8,282.151	3,876.411	2,813.201	3,205.088	5,166.170	7,291.900	2014
Libya	Gross domestic product per capita, current prices	Purchasing power parity; international dollars	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	27,893.607	23,312.555	24,002.574	22,815.836	20,765.570	21,679.991	18,872.320	15,831.283	15,624.220	16,643.839	19,000.678	22,185.905	21,581.244	20,796.886	21,231.428	18,587.555	19,063.876	18,959.194	18,749.620	18,824.024	19,614.264	19,407.681	19,224.263	21,832.684	23,051.117	26,236.097	28,293.965	30,411.360	31,293.236	30,178.089	31,094.034	10,792.046	23,281.947	14,986.552	7,175.473	6,442.501	6,267.897	9,792.055	12,963.471	2014
Libya	Unemployment rate	Percent of total labor force																																										
Libya	Population	Persons	Millions	Source: International Financial Institution. World Development Indicators Latest actual data: 2014 Primary domestic currency: Libyan dinar Data last updated: 08/2017	2.988	3.126	3.273	3.411	3.558	3.539	3.676	3.834	4.325	4.522	4.260	4.360	4.460	4.560	4.650	4.750	4.840	4.920	5.010	5.090	5.180	5.260	5.340	5.420	5.510	5.590	5.690	5.780	5.880	5.960	6.041	5.923	6.283	6.266	6.259	6.322	6.385	6.448	6.513	2014
Lithuania	Gross domestic product per capita, current prices	National currency	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2,138.175	2,697.190	3,279.369	3,668.864	3,607.088	3,820.031	4,089.668	4,415.275	4,880.637	5,400.464	6,321.234	7,363.872	8,987.297	10,223.216	8,515.813	9,049.095	10,328.308	11,161.624	11,834.275	12,477.974	12,850.828	13,457.820	14,580.048	15,566.180	2016
Lithuania	Gross domestic product per capita, current prices	U.S. dollars	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1,845.673	2,328.215	2,830.751	3,166.964	3,113.638	3,297.451	3,530.201	4,146.106	5,505.586	6,706.027	7,880.303	9,246.514	12,313.169	15,047.250	11,866.627	12,010.676	14,386.610	14,354.248	15,714.781	16,594.606	14,259.600	14,892.535	16,443.205	18,311.998	2016
Lithuania	Gross domestic product per capita, current prices	Purchasing power parity; international dollars	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	6,785.710	7,327.081	8,130.139	8,896.449	8,993.766	9,618.273	10,565.897	11,545.699	13,123.086	14,529.412	16,421.205	18,471.649	21,317.409	22,537.452	19,560.494	20,550.539	22,751.693	24,384.274	25,907.847	27,530.267	28,591.424	29,971.784	31,935.160	34,074.146	2016
Lithuania	Unemployment rate	Percent of total labor force		Source: National Statistics Office Latest actual data: 2016 Employment type: Eurostat harmonized data Primary domestic currency: European euro Data last updated: 09/2017	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	14.600	16.375	17.362	13.737	12.441	10.884	8.324	5.778	4.248	5.827	13.787	17.814	15.390	13.366	11.770	10.699	9.119	7.861	6.961	6.500	2016
Lithuania	Population	Persons	Millions	Source: National Statistics Office. Data from Statistics Lithuania: http://www.stat.gov.lt/en/ Latest actual data: 2016. Population data were revised back to 2001 based on 2011 census results. Primary domestic currency: European euro Data last updated: 09/2017	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.629	3.602	3.575	3.549	3.524	3.500	3.471	3.443	3.415	3.377	3.323	3.270	3.231	3.198	3.163	3.097	3.028	2.988	2.958	2.932	2.905	2.871	2.838	2.805	2016
Luxembourg	Gross domestic product per capita, current prices	National currency	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	12,839.346	13,978.009	14,106.259	15,518.495	17,191.182	18,185.250	19,891.856	20,556.854	22,719.568	25,694.441	27,429.170	29,935.800	31,190.128	33,956.881	35,978.871	37,170.333	38,302.059	39,309.108	41,175.358	46,438.047	53,227.399	54,088.737	56,513.230	58,415.793	61,402.101	65,110.682	72,072.925	78,076.260	78,810.828	74,927.052	80,024.937	84,240.047	84,039.055	86,687.709	90,905.767	92,965.719	94,066.644	97,094.345	100,128.213	2016
Luxembourg	Gross domestic product per capita, current prices	U.S. dollars	Units	See notes for:  Gross domestic product, current prices (National currency) Population (Persons).	17,738.531	15,251.808	12,514.668	12,284.381	12,032.970	12,448.614	18,039.819	22,243.348	24,980.416	26,339.132	33,203.643	35,501.437	39,232.246	39,650.870	43,488.502	50,921.677	49,924.332	44,388.924	45,825.406	49,540.816	49,183.269	48,443.135	53,372.178	66,058.185	76,341.488	81,111.958	90,498.254	107,014.104	115,987.042	104,358.203	106,184.607	117,212.249	108,038.385	115,134.784	120,799.371	103,157.086	104,094.932	107,708.217	113,626.620	2016
